team,player_id,player_name
Switzerland,SUI_JASHARI_ARDON,JASHARI Ardon
Switzerland,SUI_KELLER_MARVIN,KELLER Marvin
Switzerland,SUI_KOBEL_GREGOR,KOBEL Gregor
Switzerland,SUI_MANZAMBI_JOHAN,MANZAMBI Johan
Switzerland,SUI_MUHEIM_MIRO,MUHEIM Miro
Switzerland,SUI_MVOGO_YVON,MVOGO Yvon
Switzerland,SUI_NDOYE_DAN,NDOYE Dan
Switzerland,SUI_OKAFOR_NOAH,OKAFOR Noah
Switzerland,SUI_RIEDER_FABIAN,RIEDER Fabian
Switzerland,SUI_RODRIGUEZ_RICARDO,RODRIGUEZ Ricardo
Switzerland,SUI_SOW_DJIBRIL,SOW Djibril
Switzerland,SUI_VARGAS_RUBEN,VARGAS Ruben
Switzerland,SUI_WIDMER_SILVAN,WIDMER Silvan
Switzerland,SUI_XHAKA_GRANIT,XHAKA Granit
Switzerland,SUI_ZAKARIA_DENIS,ZAKARIA Denis
Tunisia,TUN_ABDI_ALI,ABDI Ali
Tunisia,TUN_ACHOURI_ELIAS,ACHOURI Elias
Tunisia,TUN_AROUS_ADAM,AROUS Adam
Tunisia,TUN_AYARI_KHALIL,AYARI Khalil
Tunisia,TUN_BEN_HESSEN_SABRI,BEN HESSEN Sabri
Tunisia,TUN_BEN_HMIDA_MOHAMED_AMINE,BEN HMIDA Mohamed Amine
Tunisia,TUN_BEN_OUANES_MORTADHA,BEN OUANES Mortadha
Tunisia,TUN_BRONN_DYLAN,BRONN Dylan
Tunisia,TUN_CHAMAKH_MOUHIB,CHAMAKH Mouhib
Tunisia,TUN_CHAOUAT_FIRAS,CHAOUAT Firas
Tunisia,TUN_CHIKHAOUI_RAED,CHIKHAOUI Raed
Tunisia,TUN_DAHMEN_AYMEN,DAHMEN Aymen
Tunisia,TUN_ELLOUMI_RAYAN,ELLOUMI Rayan
Tunisia,TUN_GHARBI_ISMAEL,GHARBI Ismael
Tunisia,TUN_HADJ_MAHMOUD_MOHAMED,HADJ MAHMOUD Mohamed
Tunisia,TUN_KHEDIRA_RANI,KHEDIRA Rani
Tunisia,TUN_MASTOURI_HAZEM,MASTOURI Hazem
Tunisia,TUN_MEJBRI_HANNIBAL,MEJBRI Hannibal
Tunisia,TUN_NEFFATI_MOUTAZ,NEFFATI Moutaz
Tunisia,TUN_REKIK_OMAR,REKIK Omar
Tunisia,TUN_SAAD_ELIAS,SAAD Elias
Tunisia,TUN_SKHIRI_ELLYES,SKHIRI Ellyes
Tunisia,TUN_SLIMANE_ANIS,SLIMANE Anis
Tunisia,TUN_TALBI_MONTASSAR,TALBI Montassar
Tunisia,TUN_TOUNEKTI_SEBASTIAN,TOUNEKTI Sebastian
Tunisia,TUN_VALERY_YAN,VALERY Yan
Türkiye,TUR_AKAYDIN_SAMET,AKAYDIN Samet
Türkiye,TUR_AKGUN_YUNUS,AKGUN Yunus
Türkiye,TUR_AKTURKOGLU_KEREM,AKTURKOGLU Kerem
Türkiye,TUR_AYDIN_OGUZ,AYDIN Oguz
Türkiye,TUR_AYHAN_KAAN,AYHAN Kaan
Türkiye,TUR_BARDAKCI_ABDULKERIM,BARDAKCI Abdulkerim
Türkiye,TUR_BAYINDIR_ALTAY,BAYINDIR Altay
Türkiye,TUR_CAKIR_UGURCAN,CAKIR Ugurcan
Türkiye,TUR_CALHANOGLU_HAKAN,CALHANOGLU Hakan
Türkiye,TUR_CELIK_ZEKI,CELIK Zeki
Türkiye,TUR_DEMIRAL_MERIH,DEMIRAL Merih
Türkiye,TUR_ELMALI_EREN,ELMALI Eren
Türkiye,TUR_GUL_DENIZ,GUL Deniz
Türkiye,TUR_GULER_ARDA,GULER Arda
Türkiye,TUR_GUNOK_MERT,GUNOK Mert
Türkiye,TUR_KABAK_OZAN,KABAK Ozan
Türkiye,TUR_KADIOGLU_FERDI,KADIOGLU Ferdi
Türkiye,TUR_KAHVECI_IRFAN_CAN,KAHVECI Irfan Can
Türkiye,TUR_KOKCU_ORKUN,KOKCU Orkun
Türkiye,TUR_MULDUR_MERT,MULDUR Mert
Türkiye,TUR_OZCAN_SALIH,OZCAN Salih
Türkiye,TUR_SOYUNCU_CAGLAR,SOYUNCU Caglar
Türkiye,TUR_UZUN_CAN,UZUN Can
Türkiye,TUR_YILDIZ_KENAN,YILDIZ Kenan
Türkiye,TUR_YILMAZ_BARIS_ALPER,YILMAZ Baris Alper
Türkiye,TUR_YUKSEK_ISMAIL,YUKSEK Ismail
USA,USA_AARONSON_BRENDEN,AARONSON Brenden
USA,USA_ADAMS_TYLER,ADAMS Tyler
USA,USA_ARFSTEN_MAX,ARFSTEN Max
USA,USA_BALOGUN_FOLARIN,BALOGUN Folarin
USA,USA_BERHALTER_SEBASTIAN,BERHALTER Sebastian
USA,USA_BRADY_CHRIS,BRADY Chris
USA,USA_DEST_SERGINO,DEST Sergino
USA,USA_FREEMAN_ALEX,FREEMAN Alex
USA,USA_FREESE_MATT,FREESE Matt
USA,USA_MCKENNIE_WESTON,McKENNIE Weston
USA,USA_MCKENZIE_MARK,McKENZIE Mark
USA,USA_PEPI_RICARDO,PEPI Ricardo
USA,USA_PULISIC_CHRISTIAN,PULISIC Christian
USA,USA_REAM_TIM,REAM Tim
USA,USA_REYNA_GIOVANNI,REYNA Giovanni
USA,USA_RICHARDS_CHRIS,RICHARDS Chris
USA,USA_ROBINSON_ANTONEE,ROBINSON Antonee
USA,USA_ROBINSON_MILES,ROBINSON Miles
USA,USA_ROLDAN_CRISTIAN,ROLDAN Cristian
USA,USA_SCALLY_JOE,SCALLY Joe
USA,USA_TILLMAN_MALIK,TILLMAN Malik
USA,USA_TRUSTY_AUSTON,TRUSTY Auston
USA,USA_TURNER_MATT,TURNER Matt
USA,USA_WEAH_TIMOTHY,WEAH Timothy
USA,USA_WRIGHT_HAJI,WRIGHT Haji
USA,USA_ZENDEJAS_ALEX,ZENDEJAS Alex
Uruguay,URU_AGUIRRE_RODRIGO,AGUIRRE Rodrigo
Uruguay,URU_ARAUJO_MAXI,ARAUJO Maxi
Uruguay,URU_ARAUJO_RONALD,ARAUJO Ronald
Uruguay,URU_BENTANCUR_RODRIGO,BENTANCUR Rodrigo
Uruguay,URU_BUENO_SANTIAGO,BUENO Santiago
Uruguay,URU_CACERES_SEBASTIAN,CACERES Sebastian
Uruguay,URU_CANOBBIO_AGUSTIN,CANOBBIO Agustin
Uruguay,URU_DE_ARRASCAETA_GIORGIAN,DE ARRASCAETA Giorgian
Uruguay,URU_DE_LA_CRUZ_NICOLAS,DE LA CRUZ Nicolas
Uruguay,URU_GIMENEZ_JOSE_MARIA,GIMENEZ Jose Maria
Uruguay,URU_MARTINEZ_EMILIANO,MARTINEZ Emiliano
Uruguay,URU_MELE_SANTIAGO,MELE Santiago
Uruguay,URU_MUSLERA_FERNANDO,MUSLERA Fernando
Uruguay,URU_NUNEZ_DARWIN,NUNEZ Darwin
Uruguay,URU_OLIVERA_MATHIAS,OLIVERA Mathias
Uruguay,URU_PELLISTRI_FACUNDO,PELLISTRI Facundo
Uruguay,URU_PIQUEREZ_JOAQUIN,PIQUEREZ Joaquin
Uruguay,URU_ROCHET_SERGIO,ROCHET Sergio
Uruguay,URU_RODRIGUEZ_BRIAN,RODRIGUEZ Brian
Uruguay,URU_SANABRIA_JUAN_MANUEL,SANABRIA Juan Manuel
Uruguay,URU_UGARTE_MANUEL,UGARTE Manuel
Uruguay,URU_VALVERDE_FEDERICO,VALVERDE Federico
Uruguay,URU_VARELA_GUILLERMO,VARELA Guillermo
Uruguay,URU_VINA_MATIAS,VINA Matias
Uruguay,URU_VINAS_FEDERICO,VINAS Federico
Uruguay,URU_ZALAZAR_RODRIGO,ZALAZAR Rodrigo
Uzbekistan,UZB_ABDULLAEV_ABDULLA,ABDULLAEV Abdulla
Uzbekistan,UZB_ALIJONOV_KHOJIAKBAR,ALIJONOV Khojiakbar
Uzbekistan,UZB_AMONOV_AZIZBEK,AMONOV Azizbek
Uzbekistan,UZB_ASHURMATOV_RUSTAM,ASHURMATOV Rustam
Uzbekistan,UZB_ERGASHEV_BOTIRALI,ERGASHEV Botirali
Uzbekistan,UZB_ESANOV_SHERZOD,ESANOV Sherzod
Uzbekistan,UZB_ESHMURODOV_UMAR,ESHMURODOV Umar
Uzbekistan,UZB_FAYZULLAEV_ABBOSBEK,FAYZULLAEV Abbosbek
Uzbekistan,UZB_GANIEV_AZIZJON,GANIEV Azizjon
Uzbekistan,UZB_ISKANDEROV_JAMSHID,ISKANDEROV Jamshid
Uzbekistan,UZB_KARIMOV_BEHRUZJON,KARIMOV Behruzjon
Uzbekistan,UZB_KHAMDAMOV_DOSTONBEK,KHAMDAMOV Dostonbek
Uzbekistan,UZB_KHUSANOV_ABDUKODIR,KHUSANOV Abdukodir
Uzbekistan,UZB_MASHARIPOV_JALOLIDDIN,MASHARIPOV Jaloliddin
Uzbekistan,UZB_MOZGOVOY_AKMAL,MOZGOVOY Akmal
Uzbekistan,UZB_NASRULLAEV_SHERZOD,NASRULLAEV Sherzod
Uzbekistan,UZB_NEMATOV_ABDUVOHID,NEMATOV Abduvohid
Uzbekistan,UZB_SAYFIEV_FARRUKH,SAYFIEV Farrukh
Uzbekistan,UZB_SERGEEV_IGOR,SERGEEV Igor
Uzbekistan,UZB_SHOMURODOV_ELDOR,SHOMURODOV Eldor
Uzbekistan,UZB_SHUKUROV_OTABEK,SHUKUROV Otabek
Uzbekistan,UZB_ULMASALIYEV_AVAZBEK,ULMASALIYEV Avazbek
Uzbekistan,UZB_UROZOV_JAKHONGIR,UROZOV Jakhongir
Uzbekistan,UZB_URUNOV_OSTON,URUNOV Oston
Uzbekistan,UZB_XAMROBEKOV_ODILJON,XAMROBEKOV Odiljon
Uzbekistan,UZB_YUSUPOV_UTKIR,YUSUPOV Utkir
